srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,Sjit,Djit,Stime,Ltime,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,attack_cat,label
59.166.0.9,32097,149.171.126.6,111,udp,CON,0.004845,568,312,31,29,0,0,-,703405.5625,386377.7188,4,4,0,0,0,0,142,78,0,0,1.775074,1.554928,1421945488,1421945488,1.257667,1.106,0.0,0.0,0.0,0,0,0,0,0,18,11,7,7,2,2,2,,0
175.45.176.1,47439,149.171.126.18,53,udp,INT,8e-06,114,0,254,0,0,0,dns,57000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421931350,1421931350,0.008,0.0,0.0,0.0,0.0,0,2,0,0,0,5,5,2,2,2,2,2,Generic,1
59.166.0.7,32444,149.171.126.8,80,tcp,FIN,1.194004,1684,10168,31,29,3,5,http,10479.02637,64348.19141,14,18,255,255,3687872597,1591408200,120,565,1,3924,8850.976618,7752.652782,1421938702,1421938703,91.821231,70.207235,0.000605,0.000475,0.00013,0,0,1,0,0,3,2,5,3,2,1,1,,0
59.166.0.7,35509,149.171.126.0,42386,tcp,FIN,0.002795,320,1880,31,29,1,2,ftp-data,764221.8125,4708407.5,6,8,255,255,360624531,364868502,53,235,0,0,28.005688,0.529399,1421948142,1421948142,0.498,0.332714,0.000584,0.000463,0.000121,0,0,0,0,0,3,3,4,7,1,1,4,,0
59.166.0.0,41440,149.171.126.1,41221,tcp,FIN,0.09611,4222,64070,31,29,7,30,-,346602.8438,5261055.0,72,74,255,255,1890853103,1891193060,59,866,0,0,79.685584,78.329171,1421930138,1421930138,1.348352,1.307795,0.000763,0.00063,0.000133,0,0,0,0,0,5,8,3,5,1,1,1,,0
59.166.0.7,52603,149.171.126.5,2627,tcp,FIN,0.046382,320,1900,31,29,1,2,ftp-data,46052.34766,286835.4063,6,8,255,255,3785653311,3788088459,53,238,0,0,640.891469,15.712878,1421945506,1421945506,9.2076,6.550714,0.000708,0.000523,0.000185,0,0,0,0,0,1,1,15,10,3,3,3,,0
59.166.0.6,28765,149.171.126.0,25,tcp,FIN,0.020523,37318,3276,31,29,18,8,smtp,14267309.0,1245431.875,52,40,255,255,1562274313,3708745535,718,82,0,0,21.881894,1.07153,1421943581,1421943581,0.395608,0.512795,0.00067,0.000518,0.000152,0,0,0,0,0,1,1,4,2,1,1,1,,0
59.166.0.7,1354,149.171.126.1,62364,tcp,FIN,0.048862,528,8824,31,29,1,4,ftp-data,77933.77344,1324383.0,10,12,255,255,1214236724,3462890708,53,735,0,0,491.444988,429.267256,1421942915,1421942915,5.376778,4.390909,0.000689,0.000557,0.000132,0,0,0,0,0,3,3,4,5,1,1,3,,0
59.166.0.4,52516,149.171.126.8,25,tcp,FIN,0.021659,37430,3380,31,29,18,8,-,13559629.0,1218892.875,52,42,255,255,418904846,420015989,720,80,0,0,22.715798,0.849162,1421932992,1421932992,0.417843,0.515463,0.000656,0.000517,0.000139,0,0,0,0,0,13,8,3,2,1,1,1,,0
175.45.176.0,3272,149.171.126.12,179,tcp,FIN,0.874911,622,354,254,252,2,1,-,5120.520996,2834.573975,10,8,255,255,138683765,1035439128,62,44,0,0,5736.938728,173.624437,1421927798,1421927799,97.212333,114.29243,0.127241,0.074116,0.053125,0,1,0,0,0,7,3,1,2,1,1,1, Fuzzers,1
59.166.0.5,37740,149.171.126.0,40642,tcp,FIN,0.049959,2542,23122,31,29,7,14,-,396965.5,3614483.75,40,42,255,255,2047588665,4198683324,64,551,0,0,0.0,72.733122,1421948027,1421948027,1.272128,1.205171,0.000694,0.000543,0.000151,0,0,0,0,0,4,6,5,2,1,1,2,,0
175.45.176.1,5724,149.171.126.17,111,udp,INT,4e-06,168,0,254,0,0,0,-,168000000.0,0.0,2,0,0,0,0,0,84,0,0,0,0.0,0.0,1421929976,1421929976,0.004,0.0,0.0,0.0,0.0,0,2,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
175.45.176.1,47439,149.171.126.18,53,udp,INT,4e-06,114,0,254,0,0,0,dns,114000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421932567,1421932567,0.004,0.0,0.0,0.0,0.0,0,2,0,0,0,11,11,3,3,3,3,3,Generic,1
175.45.176.1,0,149.171.126.12,0,pipe,INT,7e-06,200,0,254,0,0,0,-,200000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930722,1421930722,0.004,0.0,0.0,0.0,0.0,0,2,0,0,0,10,10,6,9,6,6,6, Fuzzers,1
175.45.176.1,47439,149.171.126.18,53,udp,INT,6e-06,114,0,254,0,0,0,dns,76000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421931707,1421931707,0.006,0.0,0.0,0.0,0.0,0,2,0,0,0,8,8,5,4,4,4,4,Generic,1
59.166.0.4,34394,149.171.126.4,12329,tcp,FIN,0.056932,5486,95318,31,29,7,42,-,762875.0,13257360.0,96,98,255,255,1590275479,1590584576,57,973,0,0,33.626501,33.356515,1421933294,1421933294,0.595958,0.580856,0.000713,0.000579,0.000134,0,0,0,0,0,13,9,4,4,1,1,2,,0
175.45.176.2,57543,149.171.126.18,520,udp,INT,2e-06,104,0,254,0,0,0,-,208000000.0,0.0,2,0,0,0,0,0,52,0,0,0,0.0,0.0,1421933131,1421933131,0.002,0.0,0.0,0.0,0.0,0,2,0,0,0,2,6,1,1,1,1,1, Fuzzers,1
59.166.0.5,60727,149.171.126.5,80,tcp,FIN,1.009067,1684,10168,31,29,3,5,http,12399.57227,76141.61719,14,18,255,255,2135055153,2136035272,120,565,1,3924,8765.679829,7675.670849,1421954040,1421954041,77.593692,59.324353,0.000675,0.000549,0.000126,0,0,1,0,0,3,2,8,1,1,1,1,,0
175.45.176.0,52912,149.171.126.14,80,tcp,FIN,0.678532,828,1094,62,252,2,2,-,8795.458008,11294.97168,10,8,255,255,444695796,1060367861,83,137,0,0,3815.390505,129.840594,1421932849,1421932850,75.392444,76.072141,0.263029,0.145185,0.117844,0,1,0,0,0,7,4,2,4,4,1,2,Analysis,1
59.166.0.8,42612,149.171.126.3,53,udp,CON,0.000961,146,178,31,29,0,0,dns,607700.3125,740894.9375,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421940785,1421940785,0.005,0.006,0.0,0.0,0.0,0,0,0,0,0,1,3,4,4,1,1,1,,0
175.45.176.2,16644,149.171.126.11,21,tcp,FIN,1.21138,1202,1654,62,252,7,9,-,7581.436035,10427.77637,22,22,255,255,2222509705,1972644181,55,75,0,0,3137.742193,3666.135453,1421934115,1421934116,57.684763,56.911621,0.052079,0.00798,0.044099,0,1,0,0,0,4,2,2,3,1,1,2,Exploits,1
175.45.176.1,5316,149.171.126.11,179,tcp,FIN,0.374691,26788,764,254,252,12,4,-,552903.5625,15159.15723,30,14,255,255,942353350,3763224787,893,55,0,0,925.293827,36.588539,1421929821,1421929821,12.920379,26.976924,0.046983,0.023422,0.023561,0,1,0,0,0,9,9,2,2,2,1,2, Fuzzers,1
175.45.176.1,40197,149.171.126.17,143,tcp,FIN,3.587879,3074,425356,62,252,6,164,-,6751.621094,945572.625,66,332,255,255,2754530571,2283295567,47,1281,0,0,3435.421884,1545.521509,1421932293,1421932297,55.198138,10.780323,0.029947,0.018737,0.01121,0,1,0,0,0,2,1,1,5,1,1,1,Exploits,1
175.45.176.2,65517,149.171.126.12,514,udp,INT,1.2e-05,760,0,254,0,0,0,-,253333328.0,0.0,2,0,0,0,0,0,380,0,0,0,0.0,0.0,1421933758,1421933758,0.012,0.0,0.0,0.0,0.0,0,2,0,0,0,6,6,2,2,2,1,2, Fuzzers,1
175.45.176.1,47439,149.171.126.18,53,udp,INT,1.1e-05,114,0,254,0,0,0,dns,41454544.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421930802,1421930802,0.011,0.0,0.0,0.0,0.0,0,2,0,0,0,23,23,14,14,14,8,14,Generic,1
175.45.176.0,28567,149.171.126.10,21,tcp,FIN,1.291469,1166,1668,62,252,7,9,-,6894.474609,9867.833008,22,22,255,255,2879225175,2348165429,53,76,0,0,3331.363547,3742.58926,1421934111,1421934112,61.498525,59.917571,0.02659,0.014166,0.012424,0,1,0,0,0,3,2,2,2,1,1,2,Exploits,1
175.45.176.1,1043,149.171.126.18,53,udp,INT,4e-06,114,0,254,0,0,0,dns,114000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421933774,1421933774,0.004,0.0,0.0,0.0,0.0,0,2,0,0,0,7,7,3,3,3,3,3,Generic,1
175.45.176.1,0,149.171.126.12,0,unas,INT,8e-06,200,0,254,0,0,0,-,100000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930733,1421930733,0.008,0.0,0.0,0.0,0.0,0,2,0,0,0,10,10,6,10,6,6,6, Fuzzers,1
175.45.176.1,33223,149.171.126.12,514,udp,INT,5e-06,684,0,254,0,0,0,-,547200000.0,0.0,2,0,0,0,0,0,342,0,0,0,0.0,0.0,1421929205,1421929205,0.005,0.0,0.0,0.0,0.0,0,2,0,0,0,29,29,9,9,9,1,9, Fuzzers,1
59.166.0.2,52381,149.171.126.4,6881,tcp,FIN,5.050261,11930,496945,31,29,19,177,-,18807.74023,785222.0,206,398,255,255,3827563311,1685209284,58,1249,0,0,7566.399129,5445.559337,1421938810,1421938815,24.633883,12.719912,0.000588,0.000453,0.000135,0,0,0,0,0,11,9,1,3,1,1,1,,0
59.166.0.1,28286,149.171.126.3,80,tcp,FIN,1.009401,1684,10168,31,29,3,5,http,12395.4707,76116.42969,14,18,255,255,3207686255,3204519875,120,565,1,3924,8774.872758,7682.97604,1421928440,1421928441,77.618615,59.344882,0.000667,0.000534,0.000133,0,0,1,0,0,2,2,3,2,1,1,1,,0
175.45.176.2,18444,149.171.126.12,8300,tcp,FIN,0.283815,1144,4696,62,252,2,3,-,29032.99805,119148.0391,10,10,255,255,3933152334,2453860612,114,470,0,0,1552.217283,1648.983109,1421931808,1421931808,31.535,24.364222,0.060272,0.03021,0.030062,0,1,0,0,0,2,1,1,1,1,1,1,Exploits,1
59.166.0.8,35438,149.171.126.4,25,tcp,FIN,0.046129,37232,3380,31,29,18,8,smtp,6332849.5,572308.125,52,42,255,255,1475096456,1476064299,716,80,0,0,61.147248,3.169595,1421935989,1421935989,0.896451,1.113756,0.000585,0.000461,0.000124,0,0,0,0,0,1,1,1,2,1,1,1,,0
175.45.176.1,47439,149.171.126.18,53,udp,INT,4e-06,114,0,254,0,0,0,dns,114000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421930747,1421930747,0.004,0.0,0.0,0.0,0.0,0,2,0,0,0,12,12,4,7,4,4,4,Generic,1
59.166.0.7,45063,149.171.126.9,43067,tcp,FIN,0.016905,2958,32650,31,29,7,18,-,1370955.25,15142029.0,48,50,255,255,3935868314,3950501232,62,653,0,0,19.877713,19.387413,1421944830,1421944830,0.352745,0.335531,0.000596,0.000461,0.000135,0,0,0,0,0,10,14,9,14,3,3,3,,0
59.166.0.3,38461,149.171.126.9,25,tcp,FIN,0.146795,37430,3276,31,29,18,8,smtp,2000667.5,174120.3594,52,40,255,255,949330837,950361632,720,82,0,0,382.632761,13.255411,1421940745,1421940745,2.871373,3.749795,0.000683,0.000548,0.000135,0,0,0,0,0,1,1,2,6,1,1,1,,0
59.166.0.4,3777,149.171.126.0,1953,tcp,FIN,0.016481,2542,20826,31,29,7,13,-,1203325.0,9856683.0,40,40,255,255,1635223762,3798338974,64,521,0,0,24.742864,0.604214,1421946416,1421946416,0.413718,0.409846,0.000613,0.000492,0.000121,0,0,0,0,0,12,13,4,4,1,1,1,,0
175.45.176.1,47439,149.171.126.18,53,udp,INT,4e-06,114,0,254,0,0,0,dns,114000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421931019,1421931019,0.004,0.0,0.0,0.0,0.0,0,2,0,0,0,10,10,5,4,4,4,4,Generic,1
59.166.0.2,27176,149.171.126.2,55611,tcp,FIN,0.004803,4280,2456,31,29,7,7,-,6734124.5,3864251.5,18,18,255,255,2909922461,763472678,238,136,0,0,13.063884,0.3277,1421941514,1421941514,0.263824,0.251176,0.000661,0.00053,0.000131,0,0,0,0,0,6,7,6,3,1,1,3,,0
59.166.0.3,40312,149.171.126.7,25,tcp,FIN,0.025499,37238,3380,31,29,18,8,smtp,11458332.0,1035334.75,52,42,255,255,4119604047,4120642437,716,80,0,0,26.933793,1.315043,1421938535,1421938535,0.489471,0.609195,0.000668,0.000517,0.000151,0,0,0,0,0,1,1,3,3,1,1,1,,0
59.166.0.6,64550,149.171.126.7,12323,tcp,FIN,0.065064,3614,49342,31,29,7,24,-,436985.125,5969138.5,60,62,255,255,3463199267,3463551617,60,796,0,0,68.896733,67.267426,1421935119,1421935119,1.096932,1.055426,0.000839,0.000673,0.000166,0,0,0,0,0,6,4,1,1,1,1,1,,0
175.45.176.1,0,149.171.126.12,0,unas,INT,1e-06,200,0,254,0,0,0,-,80000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930765,1421930765,0.01,0.0,0.0,0.0,0.0,0,2,0,0,0,16,16,4,4,4,4,4,Exploits,1
175.45.176.2,64019,149.171.126.19,5060,udp,INT,5e-06,1380,0,254,0,0,0,-,1104000000.0,0.0,2,0,0,0,0,0,690,0,0,0,0.0,0.0,1421928756,1421928756,0.005,0.0,0.0,0.0,0.0,0,2,0,0,0,2,1,1,2,1,1,1,Generic,1
59.166.0.6,62954,149.171.126.3,25,tcp,FIN,0.029004,37158,3172,31,29,18,8,smtp,10044132.0,852020.4375,50,38,255,255,3346711471,1198080128,743,83,0,0,32.629814,1.389204,1421939718,1421939718,0.543939,0.770351,0.000614,0.000497,0.000117,0,0,0,0,0,2,2,5,2,1,1,1,,0
59.166.0.5,26562,149.171.126.3,53,udp,CON,0.001103,146,178,31,29,0,0,dns,529465.0625,645512.25,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421936497,1421936497,0.011,0.008,0.0,0.0,0.0,0,0,0,0,0,5,3,2,2,1,1,1,,0
59.166.0.3,37927,149.171.126.1,53,udp,CON,0.00104,146,178,31,29,0,0,dns,561538.4375,684615.375,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421936448,1421936448,0.011,0.008,0.0,0.0,0.0,0,0,0,0,0,2,3,2,4,1,1,1,,0
59.166.0.3,30936,149.171.126.4,57284,tcp,FIN,0.206882,4128,2768,31,29,7,7,-,152396.0469,102589.8828,22,24,255,255,3494245234,1353346223,188,115,0,0,693.535307,18.784246,1421947757,1421947757,9.836143,8.971131,0.000693,0.000545,0.000148,0,0,0,0,0,3,7,3,3,1,1,3,,0
59.166.0.0,37847,149.171.126.4,53,udp,CON,0.001053,130,162,31,29,0,0,dns,493827.1563,615384.625,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1421928335,1421928335,0.011,0.003,0.0,0.0,0.0,0,0,0,0,0,1,2,4,2,1,1,1,,0
175.45.176.2,1746,149.171.126.19,5060,udp,INT,8e-06,1268,0,254,0,0,0,-,634000000.0,0.0,2,0,0,0,0,0,634,0,0,0,0.0,0.0,1421931233,1421931233,0.008,0.0,0.0,0.0,0.0,0,2,0,0,0,1,1,1,1,1,1,1,Generic,1
59.166.0.2,1339,149.171.126.1,6881,tcp,FIN,0.495783,1540,986,31,29,4,3,-,23300.51563,14925.88477,16,16,255,255,2788149201,2839751736,96,62,0,0,2028.029684,55.059719,1421948239,1421948240,33.031866,32.981734,0.001202,0.001047,0.000155,0,0,0,0,0,8,17,9,5,5,1,5,,0
175.45.176.2,49518,149.171.126.12,80,tcp,FIN,3.516572,3804,365427,62,252,5,136,http,8494.636719,828313.5,54,276,255,255,4243795045,2201448887,70,1324,0,0,3535.959688,1734.630162,1421928359,1421928363,66.332547,12.598902,0.108165,0.051863,0.056302,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
175.45.176.1,0,149.171.126.12,0,unas,INT,1.9e-05,200,0,254,0,0,0,-,42105264.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930745,1421930745,0.019,0.0,0.0,0.0,0.0,0,2,0,0,0,10,10,4,11,4,4,4,Analysis,1
59.166.0.7,16252,149.171.126.1,14209,tcp,FIN,0.125033,4030,56022,31,29,7,27,-,254076.9063,3531803.5,68,68,255,255,2699311463,2805776158,59,824,0,0,0.0,2.614896,1421945211,1421945211,1.86091,1.849597,0.001264,0.001106,0.000158,0,0,0,0,0,6,6,2,4,2,2,2,,0
59.166.0.7,47994,149.171.126.3,22,tcp,FIN,1.199855,5928,8010,31,29,14,17,ssh,38891.36719,52486.34375,62,58,255,255,319617710,2469488641,96,138,0,0,1358.111487,0.0,1421932054,1421932055,19.669754,21.038175,0.000685,0.000549,0.000136,0,0,0,0,0,1,2,3,2,1,1,1,,0
59.166.0.3,4676,149.171.126.4,25,tcp,FIN,0.116751,37200,3380,31,29,18,8,smtp,2500021.5,226122.2656,52,42,255,255,721325053,722396656,715,80,0,0,320.334254,10.8379,1421942824,1421942824,2.281824,2.835756,0.000628,0.000481,0.000147,0,0,0,0,0,1,1,4,2,1,1,1,,0
175.45.176.1,47439,149.171.126.18,53,udp,INT,3e-06,114,0,254,0,0,0,dns,152000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421931356,1421931356,0.003,0.0,0.0,0.0,0.0,0,2,0,0,0,4,4,5,8,4,4,5,Generic,1
59.166.0.1,11200,149.171.126.3,80,tcp,FIN,0.004026,1036,824,31,29,2,2,http,1802285.125,1474416.375,8,10,255,255,2774410449,2779658612,130,82,1,83,33.073857,0.697992,1421948339,1421948339,0.525143,0.385778,0.000682,0.000549,0.000133,0,0,1,0,0,3,2,3,6,2,1,2,,0
175.45.176.1,47439,149.171.126.18,53,udp,INT,1e-05,114,0,254,0,0,0,dns,45600000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421930727,1421930727,0.01,0.0,0.0,0.0,0.0,0,2,0,0,0,7,7,4,6,4,4,4,Generic,1
175.45.176.3,28039,149.171.126.14,50522,tcp,FIN,1.408132,364,732,62,252,1,2,ftp-data,1812.3302,3641.704102,8,8,255,255,1442234448,3921262333,46,92,0,0,14011.69979,384.966,1421928541,1421928543,201.161714,184.797141,0.17622,0.113826,0.062394,0,1,0,0,0,1,1,2,3,1,1,2,Exploits,1
175.45.176.2,2451,149.171.126.17,179,tcp,FIN,0.829258,4658,268,254,252,3,1,-,41193.45313,2160.968018,12,6,255,255,1272017198,4290957876,388,45,0,0,4056.361616,247.655969,1421931331,1421931332,70.882272,155.555797,0.214093,0.051472,0.162621,0,1,0,0,0,5,4,1,2,1,1,1, Fuzzers,1
175.45.176.0,23341,149.171.126.15,445,tcp,FIN,2.149713,994,848,254,252,3,2,-,3393.941406,2843.170166,12,10,255,255,1821626050,274518044,83,85,0,0,13005.33713,320.887906,1421928061,1421928064,192.823642,227.298109,0.163864,0.104019,0.059845,0,1,0,0,0,1,1,1,1,1,1,1, Fuzzers,1
59.166.0.2,64472,149.171.126.2,3703,tcp,FIN,0.003867,528,8824,31,29,1,4,-,984742.6875,16734419.0,10,12,255,255,1737343687,1745112764,53,735,0,0,30.471777,20.747012,1421932650,1421932650,0.384333,0.308,0.000603,0.000473,0.00013,0,0,0,0,0,13,12,8,8,1,1,6,,0
175.45.176.1,47439,149.171.126.18,53,udp,INT,1e-05,114,0,254,0,0,0,dns,45600000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421930803,1421930803,0.01,0.0,0.0,0.0,0.0,0,2,0,0,0,23,23,4,4,4,4,4,Generic,1
59.166.0.2,35960,149.171.126.0,41977,tcp,FIN,0.028002,4014,58418,31,29,7,28,-,1129919.25,16451397.0,68,70,255,255,3236705162,3236964109,59,835,0,0,21.836583,21.774395,1421938623,1421938623,0.413179,0.397623,0.000695,0.000561,0.000134,0,0,0,0,0,8,11,3,3,1,1,1,,0
175.45.176.1,47439,149.171.126.18,53,udp,INT,3.4e-05,114,0,254,0,0,0,dns,13411764.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421932405,1421932405,0.034,0.0,0.0,0.0,0.0,0,2,0,0,0,14,14,4,5,4,4,4,Generic,1
59.166.0.8,1551,149.171.126.3,64171,tcp,FIN,0.095748,5174,87114,31,29,7,39,-,427538.9688,7199565.5,90,92,255,255,1850296302,4017129598,57,947,0,0,0.0,63.095554,1421948073,1421948073,1.072045,1.046077,0.000683,0.000551,0.000132,0,0,0,0,0,12,5,2,6,1,1,1,,0
175.45.176.1,1229,149.171.126.10,39545,tcp,FIN,0.219843,632,268,254,252,2,1,-,20705.68555,8151.271484,10,6,255,255,2154827428,2888983574,63,45,0,0,1245.069513,64.729012,1421931117,1421931117,24.333778,39.056801,0.078572,0.024548,0.054024,0,1,0,0,0,9,1,1,11,1,1,1,Shellcode,1
175.45.176.1,52249,149.171.126.11,179,tcp,FIN,0.52765,548,268,254,252,2,1,-,7489.813477,3396.190674,10,6,255,255,2060451822,247899868,55,45,0,0,2775.350037,133.416594,1421928703,1421928703,58.507444,94.971797,0.136176,0.052789,0.083387,0,1,0,0,0,4,4,2,2,2,2,2, Fuzzers,1
59.166.0.5,40465,149.171.126.7,5190,tcp,FIN,0.618662,1920,4312,31,29,6,6,-,23702.76563,53444.36719,22,24,255,255,2684789929,2685096778,87,180,0,0,2036.101148,1945.189649,1421955537,1421955538,29.442285,26.873043,0.000733,0.000571,0.000162,0,0,0,0,0,6,13,6,1,1,1,1,,0
59.166.0.2,8291,149.171.126.6,41939,tcp,FIN,0.046435,320,1924,31,29,1,2,-,45999.78516,290126.0,6,8,255,255,1768037160,2152886527,53,241,0,0,643.173324,15.765058,1421944842,1421944842,9.2168,6.566,0.000593,0.000469,0.000124,0,0,0,0,0,8,12,13,12,1,1,7,,0
175.45.176.3,47419,149.171.126.16,111,tcp,FIN,0.934027,564,354,254,252,2,1,-,4351.051758,2655.169434,10,8,255,255,1941194863,2877008142,56,44,0,0,7778.505466,183.520891,1421929857,1421929858,103.662333,127.526859,0.071978,0.041327,0.030651,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
175.45.176.1,60986,149.171.126.11,53,udp,INT,1e-05,134,0,62,0,0,0,dns,53600000.0,0.0,2,0,0,0,0,0,67,0,0,0,0.0,0.0,1421931771,1421931771,0.01,0.0,0.0,0.0,0.0,0,2,0,0,0,12,5,1,5,5,1,1,Exploits,1
175.45.176.1,47439,149.171.126.18,53,udp,INT,1.1e-05,114,0,254,0,0,0,dns,41454544.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421933692,1421933692,0.011,0.0,0.0,0.0,0.0,0,2,0,0,0,7,7,4,5,4,4,4,Generic,1
59.166.0.5,5257,149.171.126.7,31878,tcp,FIN,0.014957,2646,24316,31,29,7,15,-,1381560.5,12710571.0,42,44,255,255,50825364,51130697,63,553,0,0,21.62156,20.571591,1421931770,1421931770,0.36595,0.333721,0.000736,0.000597,0.000139,0,0,0,0,0,3,6,2,2,1,1,1,,0
175.45.176.3,8892,149.171.126.12,5060,udp,INT,8e-06,1300,0,254,0,0,0,-,650000000.0,0.0,2,0,0,0,0,0,650,0,0,0,0.0,0.0,1421933992,1421933992,0.008,0.0,0.0,0.0,0.0,0,2,0,0,0,5,1,1,3,1,1,1,Generic,1
175.45.176.1,47439,149.171.126.18,53,udp,INT,4.2e-05,114,0,254,0,0,0,dns,10857143.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421932740,1421932740,0.042,0.0,0.0,0.0,0.0,0,2,0,0,0,7,7,4,5,4,4,4,Generic,1
59.166.0.9,38945,149.171.126.4,143,tcp,FIN,1.079829,7810,15406,31,29,30,32,-,57386.86328,113232.7422,122,126,255,255,1187028475,1187990753,64,122,0,0,586.591817,572.648714,1421928751,1421928753,8.921372,8.634632,0.000625,0.000496,0.000129,0,0,0,0,0,4,9,1,3,1,1,1,,0
59.166.0.3,45103,149.171.126.4,5190,tcp,FIN,1.702878,3022,17186,31,29,8,11,-,13863.58887,78366.15625,42,34,255,255,1002049103,3147725490,72,505,0,0,2715.259376,80.441133,1421935870,1421935872,41.533611,51.581727,0.00067,0.000541,0.000129,0,0,0,0,0,4,2,2,3,2,1,1,,0
59.166.0.3,7485,149.171.126.4,22,tcp,FIN,0.650856,3728,5474,31,29,7,7,ssh,44396.91797,64481.23438,32,24,255,255,2901512700,752243780,117,228,0,0,1380.952748,42.022258,1421949524,1421949525,20.995355,28.266695,0.000753,0.000583,0.00017,0,0,0,0,0,1,1,3,1,1,1,1,,0
175.45.176.1,0,149.171.126.12,0,ipcv,INT,6e-06,200,0,254,0,0,0,-,100000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930690,1421930690,0.008,0.0,0.0,0.0,0.0,0,2,0,0,0,12,12,6,6,6,6,6,Exploits,1
59.166.0.1,7714,149.171.126.3,80,tcp,FIN,1.034146,1580,10168,31,29,3,5,http,11209.25,74295.125,12,18,255,255,4055046062,1906458723,132,565,1,3924,9655.654208,7777.035485,1421949204,1421949205,93.980364,60.799118,0.000698,0.000557,0.000141,0,0,1,0,0,2,2,1,4,1,1,1,,0
149.171.126.18,47439,175.45.176.1,53,udp,INT,5e-06,264,0,60,0,0,0,dns,211200000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1421932269,1421932269,0.005,0.0,0.0,0.0,0.0,0,0,0,0,0,9,9,3,3,3,3,3,,0
175.45.176.0,8470,149.171.126.17,179,tcp,FIN,2.282642,534,354,254,252,2,1,-,1685.765991,1086.460449,10,8,255,255,1176267384,3312598229,53,44,0,0,16140.73475,569.979438,1421933367,1421933369,253.626889,316.403719,0.133779,0.053547,0.080232,0,1,0,0,0,4,6,1,2,1,1,1, Fuzzers,1
175.45.176.3,2447,149.171.126.16,111,udp,INT,7e-06,168,0,254,0,0,0,-,96000000.0,0.0,2,0,0,0,0,0,84,0,0,0,0.0,0.0,1421931537,1421931537,0.007,0.0,0.0,0.0,0.0,0,2,0,0,0,2,2,1,2,2,1,1,Reconnaissance,1
59.166.0.9,9357,149.171.126.4,6881,tcp,FIN,0.316144,13558,548216,31,29,21,197,-,341641.7813,13840908.0,236,438,255,255,3307642639,1161615300,57,1252,0,0,79.783078,41.004045,1421942109,1421942109,1.343919,0.722236,0.000661,0.00052,0.000141,0,0,0,0,0,15,11,4,4,3,1,4,,0
59.166.0.9,58642,149.171.126.7,22929,tcp,FIN,0.021999,2438,20194,31,29,7,13,-,863312.0,7160325.5,38,40,255,255,3466415470,1321258774,64,505,0,0,0.0,43.346491,1421934006,1421934006,0.586108,0.547316,0.001346,0.001197,0.000149,0,0,0,0,0,12,11,4,3,1,1,1,,0
59.166.0.6,15237,149.171.126.0,50792,udp,CON,0.001731,536,304,31,29,0,0,-,1857885.625,1053726.125,4,4,0,0,0,0,134,76,0,0,0.633804,0.293452,1421938359,1421938359,0.452667,0.214,0.0,0.0,0.0,0,0,0,0,0,3,7,5,7,1,1,5,,0
